"id","geom","tipo","nome","enderezo","concello","cp","telefono","longitud","latitud"
311,POINT (-8.7309 42.2072),farmacia,Farmacia PO-139-F,"CASTRELOS, Nº 234",vigo,"36210","986233293",-8.7309,42.2072
312,POINT (-8.720993 42.196033),farmacia,Farmacia PO-203-F,"MACAL, Nº 92",vigo,"36213","986205325",-8.720993,42.196033
313,POINT (-8.729613 42.231945),farmacia,Farmacia PO-198-F,"CAMELIAS, Nº 32",vigo,"36202","986425510",-8.729613,42.231945
16436,POINT (-7.6721477235384 43.7324462327076),vivendas_turisticas,JOSE LÓPEZ PARAPAR,"RÚA DIPUTACIÓN Nº 6, PISO BAIXO",o vicedo,"27860",,-7.6721477235384,43.7324462327076
16437,POINT (-7.6721477235384 43.7324462327076),vivendas_turisticas,JOSE LÓPEZ PARAPAR,"RÚA DIPUTACIÓN Nº 6, PISO 2º",o vicedo,"27860",,-7.6721477235384,43.7324462327076
16438,POINT (-7.6721477235384 43.7324462327076),vivendas_turisticas,JOSE LÓPEZ PARAPAR,"RÚA DIPUTACIÓN Nº 6, PISO 3º",o vicedo,"27780",,-7.6721477235384,43.7324462327076
314,POINT (-8.724974 42.237907),farmacia,Farmacia PO-145-F,"PORTA DO SOL, Nº 4",vigo,"36202","986432315",-8.724974,42.237907
5144,POINT (-8.35122 42.59197),pensiones,MEDIODÍA,"RÚA PROGRESO, S/N",forcarei,"36550","986754115",-8.35122,42.59197
319,POINT (-8.75145 43.15103),farmacia,Farmacia C-518-F,"RABADEIRA, Nº 35",coristanco,"15147","981739495",-8.75145,43.15103
16444,POINT (-7.6750192606302 43.7312448023059),vivendas_turisticas,MARIA CARMEN PARAPAR LAMELAS,RÚA DOCTOR LLISTERRI Nº 28,o vicedo,"27860",,-7.6750192606302,43.7312448023059
320,POINT (-8.657554 42.051513),farmacia,Farmacia PO-394-F,"POUSA DO BISPO, Nº 7, 11 - P",tui,"36713","986604118",-8.657554,42.051513
321,POINT (-8.68491 42.204304),farmacia,Farmacia PO-290-F,"BEMBRIVE, Nº 254",vigo,"36214","986423682",-8.68491,42.204304
322,POINT (-8.705649 42.246368),farmacia,Farmacia PO-190-F,"GARCIA BARBON, Nº 112",vigo,"36201","986432113",-8.705649,42.246368
16445,POINT (-7.6759027 43.7311089),vivendas_turisticas,MARIA CARMEN PARAPAR LAMELAS,LG. SACIDO Nº 20,o vicedo,"27860",,-7.6759027,43.7311089
323,POINT (-8.703701 42.238617),farmacia,Farmacia PO-337-F,"TRAVESIA DE VIGO, Nº 105,",vigo,"36206","986271551",-8.703701,42.238617
324,POINT (-8.69992 42.229975),farmacia,Farmacia PO-325-F,"E. MTNEZ GARRIDO-ALCALDE, Nº 5",vigo,"36205","986122176",-8.69992,42.229975
325,POINT (-8.684648 42.2295),farmacia,Farmacia PO-170-F,"RAMON NIETO, Nº 246",vigo,"36205","986421920",-8.684648,42.2295
326,POINT (-8.674777 42.225266),farmacia,Farmacia PO-137-F,"RUA RAMON NIETO, Nº 445",vigo,"36214","986431761",-8.674777,42.225266
327,POINT (-8.669221 42.240889),farmacia,Farmacia PO-352-F,"SAN CRISTOVO, Nº 101",vigo,"36317","986377211",-8.669221,42.240889
16446,POINT (-7.6348518747669 43.6956039388236),vivendas_turisticas,MARÍA CARMEN VILLAR POLO,ESTR. XERAL-FOLG.EIRO,o vicedo,"27861",,-7.6348518747669,43.6956039388236
328,POINT (-8.655023 42.323211),farmacia,Farmacia PO-302-F,"RIOMAYOR, Nº 7",vilaboa,"36141","986672413",-8.655023,42.323211
329,POINT (-8.702319 42.517914),farmacia,Farmacia PO-059-F,"CAMBADOS, Nº 56",meis,"36637","986712005",-8.702319,42.517914
16448,POINT (-7.6754320587889 43.7334718189391),vivendas_turisticas,O RECUNCHO DE MONICA,"RÚA VIAS Y OBRAS Nº 2, PISO 3 LETRA IZQ",o vicedo,"27860",,-7.6754320587889,43.7334718189391
330,POINT (-8.652829 42.721523),farmacia,Farmacia PO-106-F,"VIGO, Nº 38",pontecesures,"36640","652403914",-8.652829,42.721523
16468,POINT (-7.674806112312 43.7332978439205),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2 2 G,"CAMINO DA FABRICA Nº BLOQUE 2, PISO 2º LETRA G",o vicedo,"27860",,-7.674806112312,43.7332978439205
337,POINT (-8.610804 42.309235),farmacia,Farmacia PO-287-F,"CARBALLIÑO DISEM., Nº 53",redondela,"36693","986495195",-8.610804,42.309235
16469,POINT (-7.674806112312 43.7332978439205),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2 2ºC,"CAMINO DA FABRICA Nº BLOQUE 2, PISO 2º LETRA C",o vicedo,"27860",,-7.674806112312,43.7332978439205
16470,POINT (-7.674806112312 43.7332978439205),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2 2F,"CAMINO DA FABRICA, PISO 2 LETRA F",o vicedo,"27860",,-7.674806112312,43.7332978439205
16471,POINT (-7.674806112312 43.7332978439205),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2 3D,"CAMINO DA FABRICA Nº BLOQUE 2, PISO 3º LETRA D",o vicedo,"27860",,-7.674806112312,43.7332978439205
338,POINT (-8.635899 42.359972),farmacia,Farmacia PO-256-F,"TOURAL, Nº 31",vilaboa,"36141","986708179",-8.635899,42.359972
16472,POINT (-7.6748775002352 43.7337422710009),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2-BAJO B,"CAMINO DA FABRICA Nº BLOQUE 2, PISO BAIXO LETRA B",o vicedo,"27860",,-7.6748775002352,43.7337422710009
339,POINT (-8.648397 42.435619),farmacia,Farmacia PO-075-F,"URUGUAY, Nº 29",pontevedra,"36002","986852030",-8.648397,42.435619
340,POINT (-8.648121 42.433655),farmacia,Farmacia PO-359-F,"CAVADIÑA, Nº S/N",o porriño,"36413","986337055",-8.648121,42.433655
16473,POINT (-7.6748775002352 43.7337422710009),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2-1º A,"CAMINO DA FABRICA Nº BLOQUE 2, PISO 1º LETRA A",o vicedo,"27860",,-7.6748775002352,43.7337422710009
16474,POINT (-7.4336685942917 43.5025335590106),vivendas_turisticas,URBANIZACIÓN MAR PORTAL 2-1º F,"CAMINO DA FABRICA Nº BLOQUE 2, PISO 1º LETRA F",o vicedo,"27860",,-7.4336685942917,43.5025335590106
16476,POINT (-7.6754341223866 43.7380473363157),vivendas_turisticas,VICEDO BAY VIEW,"RUA DO PORTO Nº 5, PISO 1º LETRA A",o vicedo,"27860",,-7.6754341223866,43.7380473363157
16477,POINT (-7.6754341223866 43.7380473363157),vivendas_turisticas,VICEDO COASTAL PARADISE,"RUA DO PORTO Nº 5, PISO 2º LETRA A2",o vicedo,"27860",,-7.6754341223866,43.7380473363157
16490,POINT (-7.8686031469175 42.876372042436),vivendas_turisticas,ANDRÉS GRAÑA GAYOSO,RÚA AGRO DO ROLO Nº 33,palas de rei,"27200",,-7.8686031469175,42.876372042436
346,POINT (-8.546445 42.876282),farmacia,Farmacia C-124-F,"XENERAL PARDIÑAS (DO), Nº 2",santiago de compostela,"15701","981580210",-8.546445,42.876282
347,POINT (-8.545908 42.877342),farmacia,Farmacia C-122-F,"PORTA FAXEIRA (DA), Nº 1",santiago de compostela,"15705","981586835",-8.545908,42.877342
348,POINT (-8.544349 42.877506),farmacia,Farmacia C-137-F,"TOURAL (DO), Nº 1",santiago de compostela,"15705","981585895",-8.544349,42.877506
16495,POINT (-7.9322325263621 42.8452853319666),vivendas_turisticas,CASA CONVERSO,LG. PEREIRÓN,palas de rei,"27203",,-7.9322325263621,42.8452853319666
16496,POINT (-7.8113142660428 42.9214420031464),vivendas_turisticas,CASA GARCÍA,LG. PEREIRÓN-BERBETOUROS,palas de rei,"27200",,-7.8113142660428,42.9214420031464
349,POINT (-8.541323 42.87847),farmacia,Farmacia C-138-F,"ENSINANZA (DA), Nº 6",santiago de compostela,"15703","981585194",-8.541323,42.87847
350,POINT (-8.540678 42.860653),farmacia,Farmacia C-136-F,"CASTIÑEIRIÑO (DO), Nº 12",santiago de compostela,"15702","981590397",-8.540678,42.860653
351,POINT (-8.537092 42.888103),farmacia,Farmacia C-319-F,"PASTORIZA (DA), Nº 18",santiago de compostela,"15704","981583369",-8.537092,42.888103
352,POINT (-8.533016 42.886805),farmacia,Farmacia C-405-F,"RODRIGUEZ DE VIGURI (DE), Nº 43",santiago de compostela,"15703","981587638",-8.533016,42.886805
353,POINT (-8.577123 43.031825),farmacia,Farmacia C-293-F,"VIAÑO PEQUENO, Nº 37",trazo,"15687","981689327",-8.577123,43.031825
354,POINT (-8.500713 42.390716),farmacia,Farmacia PO-105-F,"MANUEL CORDO BOULLOSA, Nº 3",ponte caldelas,"36820","986750009",-8.500713,42.390716
16497,POINT (-7.9322325263621 42.8452853319666),vivendas_turisticas,CASA TEOLINDO,LG. PEREIRÓN,palas de rei,"27203",,-7.9322325263621,42.8452853319666
16507,POINT (-7.870306439669 42.8961837497348),vivendas_turisticas,NAMASTÉ,"AV.COMPOSTELA Nº 6-8, PISO 4 LETRA B",palas de rei,"27200",,-7.870306439669,42.8961837497348
16508,POINT (-7.867815404657 42.8745691643356),vivendas_turisticas,O LAR DO CAMIÑANTE,"DE LUGO Nº 17, PISO 1º LETRA A",palas de rei,"27200",,-7.867815404657,42.8745691643356
16509,POINT (-7.867815404657 42.8745691643356),vivendas_turisticas,O NOSO RECUNCHO,"AV DE LUGO Nº 17, PISO 1º LETRA B",palas de rei,"27200",,-7.867815404657,42.8745691643356
16511,POINT (-7.8806439066076 42.8638505200098),vivendas_turisticas,PABLO PÉREZ VARELA,XESTRAR Nº 6,palas de rei,"27204",,-7.8806439066076,42.8638505200098
16512,POINT (-7.8607732642745 42.8758979747119),vivendas_turisticas,ULTREIA,"AV LUGO Nº 71, PISO 2º",palas de rei,"27200",,-7.8607732642745,42.8758979747119
355,POINT (-8.489894 42.688374),farmacia,Farmacia PO-032-F,"SERAFIN PAZO, Nº 38",a estrada,"36680","986570532",-8.489894,42.688374
357,POINT (-8.508768 43.30514),farmacia,Farmacia C-148-F,"BALNEARIO, Nº 47 - 49",arteixo,"15142","981600215",-8.508768,43.30514
16515,POINT (-7.8695081517796 42.8744699583221),vivendas_turisticas,"VIVIENDA DE USO TURÍSTICO EN RÚA ALVIDRÓN, Nº 3, 2º, PALAS DE REI, LUGO","RÚA ALVIDRÓN Nº 3, PISO 2ºQQQ",palas de rei,"27200",,-7.8695081517796,42.8744699583221
358,POINT (-8.505396 43.30059),farmacia,Farmacia C-413-F,"PONTE DO BA, Nº 254",arteixo,"15142","981600801",-8.505396,43.30059
16516,POINT (-7.8688029654843 42.8738029023822),vivendas_turisticas,"VIVIENDA DE USO TURÍSTICO EN RÚA MERCADO Nº 13, PALAS DE REI, LUGO",RÚA MERCADO Nº 13,palas de rei,"27200",,-7.8688029654843,42.8738029023822
16517,POINT (-7.5890423784233 42.5075891524427),vivendas_turisticas,A BRUXIÑA DE TOLDAOS,LG. DE ABAIXO Nº 41,pantón,"27419",,-7.5890423784233,42.5075891524427
16519,POINT (-7.6575945996806 42.5199218025969),vivendas_turisticas,A TORRE DO MATO,"LG. A TORRE DO MATO, Nº 3",pantón,"27438",,-7.6575945996806,42.5199218025969
359,POINT (-8.48963 43.31787),farmacia,Farmacia C-531-F,"OSEIRO, Nº 2,",arteixo,"15141","981904134",-8.48963,43.31787
16520,POINT (-7.6300886672005 42.5077869853627),vivendas_turisticas,ALTAMIRA,RÚA CHAO FALCÓN Nº 45,pantón,"27430",,-7.6300886672005,42.5077869853627
16522,POINT (-7.6237996856698 42.5120047382241),vivendas_turisticas,APARTAMENTOS VEIGA,RÚA DOCTOR JOAQUIN GONZÁLEZ Nº 3,pantón,"27430",,-7.6237996856698,42.5120047382241
360,POINT (-8.482029 43.316982),farmacia,Farmacia C-430-F,"ALCALDE MANUEL PLATAS VARELA, Nº 83",arteixo,"15141","981601107",-8.482029,43.316982
361,POINT (-8.441939 42.966818),farmacia,Farmacia C-303-F,"GRABANXA, Nº 24",oroso,"15888","981691575",-8.441939,42.966818
16523,POINT (-7.599961 42.5268516),vivendas_turisticas,CASA BORLAS,LG. OUTEIRO Nº 22,pantón,"27450",,-7.599961,42.5268516
16524,POINT (-7.6943613131883 42.5449790096512),vivendas_turisticas,CASA CAMPACIÑAS,LG. O CARBALLO-RIBEIRAS DE MIÑO Nº 10,pantón,"27438",,-7.6943613131883,42.5449790096512
16525,POINT (-7.7020205326004 42.5479443925823),vivendas_turisticas,CASA CAMPACIÑAS C,LG. O CARBALLO-RIBEIRAS DO MIÑO,pantón,"27439",,-7.7020205326004,42.5479443925823
362,POINT (-8.444547 43.34779),farmacia,Farmacia C-318-F,"DE MEICENDE, Nº 194,",a coruña,"15008","981255633",-8.444547,43.34779
16526,POINT (-7.6960370619303 42.549528541393),vivendas_turisticas,CASA CAMPACIÑAS D,LG. O CARBALLO- RIBEIRAS DE MINHO,pantón,"27439",,-7.6960370619303,42.549528541393
16529,POINT (-7.6135654251488 42.517493179439),vivendas_turisticas,CASA DO JOSÉ,FOLLÉS Nº 1,pantón,"27430",,-7.6135654251488,42.517493179439
365,POINT (-8.422697 43.35245),farmacia,Farmacia C-050-F,"GAMBRINUS, Nº 7",a coruña,"15008","881006136",-8.422697,43.35245
366,POINT (-8.365658 42.904053),farmacia,Farmacia C-402-F,"SANTIAGO, Nº 34",o pino,"15821","981511055",-8.365658,42.904053
367,POINT (-8.361654 43.250698),farmacia,Farmacia C-495-F,"TARROEIRA, Nº 36",carral,"15182","981670602",-8.361654,43.250698
368,POINT (-8.361331 43.29299),farmacia,Farmacia C-440-F,"XIRA, Nº S/N",cambre,"15181","981676575",-8.361331,43.29299
369,POINT (-8.414366 43.353107),farmacia,Farmacia C-041-F,"FRANCISCO CATOIRA, Nº 27",a coruña,"15007","981231727",-8.414366,43.353107
16573,POINT (-7.6143267083559 42.8087198322776),vivendas_turisticas,MANUEL RODRÍGUEZ CARBALLO,"RÚA MIÑO Nº 3B, PISO 1º LETRA D",portomarín,"27170",,-7.6143267083559,42.8087198322776
16574,POINT (-7.6174877254779 42.8076819666496),vivendas_turisticas,MARÍA PILAR GARCÍA ROMERO,"RÚA NOVA Nº 12, PISO 2º LETRA C",portomarín,"27170",,-7.6174877254779,42.8076819666496
16575,POINT (-7.6152101843023 42.8073400390118),vivendas_turisticas,MARINA LOPEZ MERA,RÚA RUA DO MIÑO Nº 12,portomarín,"27170",,-7.6152101843023,42.8073400390118
16576,POINT (-7.6170199 42.8070783),vivendas_turisticas,OS ARCOS,"RÚA COMPOSTELA Nº 4, PISO 2º LETRA A",portomarín,"27170",,-7.6170199,42.8070783
16577,POINT (-7.6170199 42.8070783),vivendas_turisticas,OS ARCOS,"RÚA COMPOSTELA Nº 4, PISO 1º",portomarín,"27170",,-7.6170199,42.8070783
384,POINT (-8.399403 43.347177),farmacia,Farmacia C-362-F,"RAFAEL BAREZ, Nº 14",a coruña,"15009","981282996",-8.399403,43.347177
385,POINT (-8.397366 43.370587),farmacia,Farmacia C-031-F,"RIEGO DE AGUA, Nº 16",a coruña,"15001","981222555",-8.397366,43.370587
32121,POINT (-8.273 43.3138),desfibrilador,Edificio Multiusos Poligono Bergondo,,bergondo,,,-8.273,43.3138
386,POINT (-8.391723 43.353151),farmacia,Farmacia C-069-F,"OZA, Nº 192",a coruña,"15006","981281418",-8.391723,43.353151
387,POINT (-8.388435 43.352305),farmacia,Farmacia C-063-F,"OZA, Nº 235",a coruña,"15006","981287935",-8.388435,43.352305
388,POINT (-8.357787 43.314355),farmacia,Farmacia C-567-F,"RUA DO TEMPLE, Nº 15",cambre,"15660","981653954",-8.357787,43.314355
16578,POINT (-7.6170199 42.8070783),vivendas_turisticas,OS ARCOS,"RÚA COMPOSTELA Nº 4, PISO 2º LETRA B",portomarín,"27170",,-7.6170199,42.8070783
389,POINT (-8.342237 43.292629),farmacia,Farmacia C-171-F,"CRUCEIRO, Nº S/N",cambre,"15660","981674211",-8.342237,43.292629
16580,POINT (-7.7004929 42.8163299),vivendas_turisticas,PORTOHOME I,RÚA ALBARIZA Nº 5,portomarín,"27270",,-7.7004929,42.8163299
16581,POINT (-7.7004929 42.8163299),vivendas_turisticas,PORTOHOME II,RÚA ALBARIZA Nº 7,portomarín,"27270",,-7.7004929,42.8163299
16582,POINT (-7.6132002945663 42.8076294434884),vivendas_turisticas,PORTOHOUSE,"TR. BARCO Nº 5, PISO 1º",portomarín,"27170",,-7.6132002945663,42.8076294434884
390,POINT (-8.336287 43.289534),farmacia,Farmacia C-497-F,"A PATIÑA, Nº 2",cambre,"15669","981613231",-8.336287,43.289534
16583,POINT (-7.6132002945663 42.8076294434884),vivendas_turisticas,PORTOHOUSE,"TR. BARCO Nº 5, PISO BAIXO",portomarín,"27170",,-7.6132002945663,42.8076294434884
16584,POINT (-7.6182556424346 42.8078614849464),vivendas_turisticas,PORTOLUX 1,"LG. BARREIRO Nº 9, PISO 1º",portomarín,"27170",,-7.6182556424346,42.8078614849464
391,POINT (-8.323758 43.356996),farmacia,Farmacia C-499-F,"REPUBLICA ARGENTINA, Nº 106",oleiros,"15178","981648440",-8.323758,43.356996
392,POINT (-8.304462 43.387517),farmacia,Farmacia C-540-F,"GOLFIÑO, Nº 117, A",oleiros,"15177","981628165",-8.304462,43.387517
16587,POINT (-7.7004929 42.8163299),vivendas_turisticas,SLEEPING PORTOMARIN I,RÚA ALBARIZA Nº 14,portomarín,"27170","606268102",-7.7004929,42.8163299
393,POINT (-8.275196 42.212954),farmacia,Farmacia PO-020-F,"PROGRESO, Nº 56",a cañiza,"36880","986651044",-8.275196,42.212954
16591,POINT (-7.273714560978 42.4767999973222),vivendas_turisticas,A CASIÑA DO PATIO,DA CAL Nº 16,quiroga,"27320",,-7.273714560978,42.4767999973222
16595,POINT (-7.2704001248657 42.4748483866439),vivendas_turisticas,CASA DA CAPITANA,"CAMILO JOSE CELA Nº 8, PISO 4 LETRA C",quiroga,"27320",,-7.2704001248657,42.4748483866439
394,POINT (-8.247265 42.694875),farmacia,Farmacia PO-125-F,"DO PARQUE, Nº 39",silleda,"36540","986581266",-8.247265,42.694875
16596,POINT (-7.0954466752641 42.5737924584989),vivendas_turisticas,CASA DA LOAIRA,SEARA Nº 7,quiroga,"27328",,-7.0954466752641,42.5737924584989
395,POINT (-8.294559 43.360714),farmacia,Farmacia C-575-F,"PIÑEIRO, Nº 5, B",sada,"15168","981463757",-8.294559,43.360714
16598,POINT (-7.2659549009977 42.4783801007612),vivendas_turisticas,CASA DO PARRAL,LG. PACIOS DE MONDELO Nº 28,quiroga,"27320",,-7.2659549009977,42.4783801007612
16599,POINT (-7.2546909 42.4750346),vivendas_turisticas,CASA DOS GALLARDOS,"RIO DE ABAIXO Nº 8, PISO 2 LETRA CASA",quiroga,"27328",,-7.2546909,42.4750346
16601,POINT (-7.2312980087959 42.4883201121836),vivendas_turisticas,CASA TURISTICA A CRUZ DE OUTEIRO  TERRIÑA SALVAXE,OUTEIRO Nº 42,quiroga,"27320",,-7.2312980087959,42.4883201121836
16603,POINT (-7.2722609139098 42.4749890532024),vivendas_turisticas,DIAZ,"SAN MARTIÑO DE ABAIXO Nº 24, PISO 3º",quiroga,"27320",,-7.2722609139098,42.4749890532024
396,POINT (-8.197726 42.923241),farmacia,Farmacia C-458-F,"CURISCADA, Nº 1",arzúa,"15819","981446260",-8.197726,42.923241
397,POINT (-7.56882 43.009884),farmacia,Farmacia LU-109-F,"AMERICAS (DAS), Nº 59",lugo,"27004","982200066",-7.56882,43.009884
398,POINT (-8.238506 43.481678),farmacia,Farmacia C-089-F,"REAL, Nº 164",ferrol,"15401","981351564",-8.238506,43.481678
399,POINT (-7.566187 43.023968),farmacia,Farmacia LU-090-F,"CORUÑA (DA), Nº 299",lugo,"27003","982215400",-7.566187,43.023968
400,POINT (-7.563267 43.000943),farmacia,Farmacia LU-163-F,"SAN LAZARO, Nº 17",lugo,"27004","982242202",-7.563267,43.000943
16604,POINT (-7.2685297886187 42.4744350294532),vivendas_turisticas,DIMAR 1,"RÚA CAMILO JOSE CELA Nº 14, PISO 3º LETRA A",quiroga,"27320",,-7.2685297886187,42.4744350294532
16605,POINT (-7.2685297886187 42.4744350294532),vivendas_turisticas,DIMAR 2,"RÚA CAMILO JOSE CELA Nº 14, PISO 3º LETRA B",quiroga,"27320",,-7.2685297886187,42.4744350294532
16607,POINT (-7.1932377474369 42.4909506477896),vivendas_turisticas,VILLAVERDE,RÚA TOUCEDO Nº 1,quiroga,"27320",,-7.1932377474369,42.4909506477896
16610,POINT (-7.0391317202525 43.5376699766882),vivendas_turisticas, LA PAZ,"RÚA AMANDO PEREZ Nº 24, PISO 1",ribadeo,"27700",,-7.0391317202525,43.5376699766882
16614,POINT (-7.1048088576425 43.5561320024901),vivendas_turisticas,A CASA DE ETELVINA,CONGOSTRA DE PALEO Nº 5,ribadeo,"27715",,-7.1048088576425,43.5561320024901
401,POINT (-7.560988 43.014996),farmacia,Farmacia LU-121-F,"CAMIÑO REAL (DO), Nº 19",lugo,"27004","982244356",-7.560988,43.014996
402,POINT (-7.554839 42.99514),farmacia,Farmacia LU-002-F,"AFONSO X O SABIO, Nº 13",lugo,"27002","982220161",-7.554839,42.99514
16615,POINT (-7.0388676846957 43.5366862928383),vivendas_turisticas,A CASIÑA,IBÁÑEZ Nº 7,ribadeo,"27700",,-7.0388676846957,43.5366862928383
16616,POINT (-7.1052945014399 43.556478836829),vivendas_turisticas,A CHÁCARA,RÚA MIRANDILLA Nº 20,ribadeo,"27715",,-7.1052945014399,43.556478836829
403,POINT (-7.43185 41.940975),farmacia,Farmacia OR-228-F,"SOUSAS (DE), Nº 1",verín,"32600","988411350",-7.43185,41.940975
404,POINT (-7.460689 42.061209),farmacia,Farmacia OR-168-F,"O CASTIÑEIRO, Nº 6",laza,"32620","988422077",-7.460689,42.061209
16617,POINT (-7.1053449507087 43.5564489334716),vivendas_turisticas,A HOUSE BY THE SEA,RÚA MIRANDILLA Nº 24,ribadeo,"27715",,-7.1053449507087,43.5564489334716
16619,POINT (-7.0623472 43.5506047),vivendas_turisticas,A MINGUXAINA,BARRIO BARREIRO Nº 5,ribadeo,"27710",,-7.0623472,43.5506047
16620,POINT (-7.0504772955905 43.5337753186762),vivendas_turisticas,A PEDRIÑA,RÚA CAMIÑO DA PEGA Nº 16,ribadeo,"27700",,-7.0504772955905,43.5337753186762
16621,POINT (-7.0495682644636 43.5340945312378),vivendas_turisticas,A PEGA,"LG. A PEGA Nº 6, PISO 2º",ribadeo,"27700",,-7.0495682644636,43.5340945312378
405,POINT (-7.484154 42.624283),farmacia,Farmacia LU-106-F,"ALFONSO XIII, Nº 92",bóveda,"27340","982426004",-7.484154,42.624283
406,POINT (-7.432562 42.94361),farmacia,Farmacia LU-094-F,"NACIONAL VI, Nº S/N",o corgo,"27163","982302113",-7.432562,42.94361
407,POINT (-7.394731 43.205845),farmacia,Farmacia LU-100-F,"ALCALDE EMILIO SINDE, Nº 67, A -",castro de rei,"27250","982314151",-7.394731,43.205845
16630,POINT (-7.0479323958632 43.5367394490665),vivendas_turisticas,ALVAFER PRAZA DA MÚSICA,"RÚA GAMALLO FIERROS/PR. DA MUSICA 33, PISO 3 LETRA D",ribadeo,"27700",,-7.0479323958632,43.5367394490665
16631,POINT (-7.0400840618298 43.5393634099935),vivendas_turisticas,ÁLVAREZ PÉREZ ANTONIO JOSE,"RÚA LEOPOLDO CALVO SOTELO Nº 45, PISO 2º LETRA C",ribadeo,"27700",,-7.0400840618298,43.5393634099935
16632,POINT (-7.0983151782711 43.5337815935825),vivendas_turisticas,AMIEIRO,BARRIO A MADANELA Nº 3,ribadeo,"27797",,-7.0983151782711,43.5337815935825
16633,POINT (-7.1062142841984 43.5553946004103),vivendas_turisticas,ANGEL RAMÓN LOZANO RODRÍGUEZ,TR. ESPERANZA Nº 34,ribadeo,"27715",,-7.1062142841984,43.5553946004103
16639,POINT (-7.0421542220395 43.5375537977697),vivendas_turisticas,APARTAMENTO EN RIBADEO ,LEOPOLDO CALVO SOTELO Nº 7 LETRA 1A,ribadeo,"27700",,-7.0421542220395,43.5375537977697
16640,POINT (-7.0389606853871 43.5401112367443),vivendas_turisticas,APARTAMENTO FIN DE SEMANA,"AV CALVO SOTELO Nº 3, PISO 7º LETRA B",ribadeo,"27700",,-7.0389606853871,43.5401112367443
16641,POINT (-7.0476393310901 43.5367098155057),vivendas_turisticas,APARTAMENTO GUILLERMO,AV GALICIA Nº 32,ribadeo,"27700",,-7.0476393310901,43.5367098155057
16642,POINT (-7.0452484852292 43.5385843362982),vivendas_turisticas,APARTAMENTO RIAMAR,"CARLOS III Nº 21, PISO 2 LETRA F",ribadeo,"27700",,-7.0452484852292,43.5385843362982
409,POINT (-7.360469 42.658324),farmacia,Farmacia LU-087-F,"DO RODEIRO, Nº 15",o incio,"27346","982427075",-7.360469,42.658324
16695,POINT (-7.1057668739419 43.5559963316655),vivendas_turisticas,CASA LUGUESA,"RÚA ESPERANZA Nº 26, PISO BAIXO",ribadeo,"27715",,-7.1057668739419,43.5559963316655
16643,POINT (-7.0411932685543 43.5379554143111),vivendas_turisticas,"APARTAMENTO TURÍSTICO ¨CASITA DE ABAIXO""","RÚA GRUPO SAN MIGUEL Nº 17, PISO BAJO LETRA IZQ",ribadeo,"27700",,-7.0411932685543,43.5379554143111
16644,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 1, PISO B LETRA DCHA.",ribadeo,"27700",,-7.0434549582795,43.536727833423
16645,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 4, PISO A LETRA IDQU.",ribadeo,,,-7.0434549582795,43.536727833423
410,POINT (-7.351273 43.300782),farmacia,Farmacia LU-110-F,"GALICIA (DE), Nº S/N",a pastoriza,"27287","982332161",-7.351273,43.300782
411,POINT (-7.3637 43.428489),farmacia,Farmacia LU-041-F,"LENCE SANTAR, Nº 11",mondoñedo,"27740","982521055",-7.3637,43.428489
16646,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 4, PISO B LETRA DCHA.",ribadeo,"27700",,-7.0434549582795,43.536727833423
16647,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 1, PISO A LETRA IDQU.",ribadeo,"27700",,-7.0434549582795,43.536727833423
16648,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 2, PISO B LETRA DCHA.",ribadeo,"27700",,-7.0434549582795,43.536727833423
16649,POINT (-7.0434549582795 43.536727833423),vivendas_turisticas,APARTAMENTOS DACOSTA,"RÚA RAMÓN GONZÁLEZ Nº 17-BLOQUE 2, PISO A LETRA IDQU.",ribadeo,"27700",,-7.0434549582795,43.536727833423
16655,POINT (-7.0457132098965 43.5377470962517),vivendas_turisticas,APARTAMENTOS SAN ROQUE,"SAN ROQUE Nº 44, PISO 1 LETRA A",ribadeo,"27700",,-7.0457132098965,43.5377470962517
16656,POINT (-7.0457132098965 43.5377470962517),vivendas_turisticas,APARTAMENTOS SAN ROQUE,"SAN ROQUE Nº 44, PISO 1 LETRA B",ribadeo,"27700",,-7.0457132098965,43.5377470962517
414,POINT (-7.359932 43.661596),farmacia,Farmacia LU-111-F,"PARDO BAZAN, Nº 24",burela,"27880","982580782",-7.359932,43.661596
